collection_name,catalog_url
State/UT wise Auxiliary Nurse Midwife(ANM) and LHV training school,https://data.gov.in/catalog/rural-health-statistics-in-india---2005
State/UT wise Auxiliary Nurse Midwife(ANM) and LHV training school,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Auxiliary Nurse Midwife(ANM) and LHV training school,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Auxiliary Nurse Midwife(ANM) and LHV training school,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Auxiliary Nurse Midwife(ANM) and LHV training school,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Auxiliary Nurse Midwife(ANM) and LHV training school,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Auxiliary Nurse Midwife(ANM) and LHV training school,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Auxiliary Nurse Midwife(ANM) and LHV training school,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Average number of H.W.(M) per health assistant (M) and average rural population covered by a HW(M),https://data.gov.in/catalog/rural-health-statistics---2015
State/UT wise Average number of H.W.(M) per health assistant (M) and average rural population covered by a HW(M),https://data.gov.in/catalog/rural-health-statistics---2016
State/UT wise Average number of H.W.(M) per health assistant (M) and average rural population covered by a HW(M),https://data.gov.in/catalog/rural-health-statistics---2018
State/UT wise Average number of H.W.(M) per health assistant (M) and average rural population covered by a HW(M),https://data.gov.in/catalog/rural-health-statistics---2019
State/UT wise Average number of H.W.(M) per health assistant (M) and average rural population covered by a HW(M),https://data.gov.in/catalog/rural-health-statistics-in-india---2005
State/UT wise Average number of H.W.(M) per health assistant (M) and average rural population covered by a HW(M),https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Average number of H.W.(M) per health assistant (M) and average rural population covered by a HW(M),https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Average number of H.W.(M) per health assistant (M) and average rural population covered by a HW(M),https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Average number of H.W.(M) per health assistant (M) and average rural population covered by a HW(M),https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Average number of H.W.(M) per health assistant (M) and average rural population covered by a HW(M),https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Average number of H.W.(M) per health assistant (M) and average rural population covered by a HW(M),https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Average number of H.W.(M) per health assistant (M) and average rural population covered by a HW(M),https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Average number of H.W.(M) per health assistant (M) and average rural population covered by a HW(M),https://data.gov.in/catalog/rural-health-statistics-in-india---2013
State/UT wise Average number of H.W.(M) per health assistant (M) and average rural population covered by a HW(M),https://data.gov.in/catalog/rural-health-statistics-in-india---2014
State/UT wise Average number of HW(F)/ Auxiliary Nurse Midwife(ANM) per Health Assistant (F)/ LHV and Average rural population covered by an HW(F)/ Auxiliary Nurse Midwife(ANM),https://data.gov.in/catalog/rural-health-statistics-in-india---2005
State/UT wise Average number of HW(F)/ Auxiliary Nurse Midwife(ANM) per Health Assistant (F)/ LHV and Average rural population covered by an HW(F)/ Auxiliary Nurse Midwife(ANM),https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Average number of HW(F)/ Auxiliary Nurse Midwife(ANM) per Health Assistant (F)/ LHV and Average rural population covered by an HW(F)/ Auxiliary Nurse Midwife(ANM),https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Average number of HW(F)/ Auxiliary Nurse Midwife(ANM) per Health Assistant (F)/ LHV and Average rural population covered by an HW(F)/ Auxiliary Nurse Midwife(ANM),https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Average number of HW(F)/ Auxiliary Nurse Midwife(ANM) per Health Assistant (F)/ LHV and Average rural population covered by an HW(F)/ Auxiliary Nurse Midwife(ANM),https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Average number of HW(F)/ Auxiliary Nurse Midwife(ANM) per Health Assistant (F)/ LHV and Average rural population covered by an HW(F)/ Auxiliary Nurse Midwife(ANM),https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Average number of HW(F)/ Auxiliary Nurse Midwife(ANM) per Health Assistant (F)/ LHV and Average rural population covered by an HW(F)/ Auxiliary Nurse Midwife(ANM),https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Average number of HW(F)/ Auxiliary Nurse Midwife(ANM) per Health Assistant (F)/ LHV and Average rural population covered by an HW(F)/ Auxiliary Nurse Midwife(ANM),https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Average number of villages covered by a Sub-centre/PHC/CHC and number of Sub-centres per PHC and number of primary health centres(PHCs) per CHC,https://data.gov.in/catalog/rural-health-statistics---2015
State/UT wise Average number of villages covered by a Sub-centre/PHC/CHC and number of Sub-centres per PHC and number of primary health centres(PHCs) per CHC,https://data.gov.in/catalog/rural-health-statistics---2016
State/UT wise Average number of villages covered by a Sub-centre/PHC/CHC and number of Sub-centres per PHC and number of primary health centres(PHCs) per CHC,https://data.gov.in/catalog/rural-health-statistics---2017
State/UT wise Average number of villages covered by a Sub-centre/PHC/CHC and number of Sub-centres per PHC and number of primary health centres(PHCs) per CHC,https://data.gov.in/catalog/rural-health-statistics---2018
State/UT wise Average number of villages covered by a Sub-centre/PHC/CHC and number of Sub-centres per PHC and number of primary health centres(PHCs) per CHC,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Average number of villages covered by a Sub-centre/PHC/CHC and number of Sub-centres per PHC and number of primary health centres(PHCs) per CHC,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Average number of villages covered by a Sub-centre/PHC/CHC and number of Sub-centres per PHC and number of primary health centres(PHCs) per CHC,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Average number of villages covered by a Sub-centre/PHC/CHC and number of Sub-centres per PHC and number of primary health centres(PHCs) per CHC,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Average number of villages covered by a Sub-centre/PHC/CHC and number of Sub-centres per PHC and number of primary health centres(PHCs) per CHC,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Average number of villages covered by a Sub-centre/PHC/CHC and number of Sub-centres per PHC and number of primary health centres(PHCs) per CHC,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Average number of villages covered by a Sub-centre/PHC/CHC and number of Sub-centres per PHC and number of primary health centres(PHCs) per CHC,https://data.gov.in/catalog/rural-health-statistics-in-india---2013
State/UT wise Average number of villages covered by a Sub-centre/PHC/CHC and number of Sub-centres per PHC and number of primary health centres(PHCs) per CHC,https://data.gov.in/catalog/rural-health-statistics-in-india---2014
State/UT wise Average rural area and Average radial distance covered by primary health care institutions,https://data.gov.in/catalog/rural-health-statistics---2015
State/UT wise Average rural area and Average radial distance covered by primary health care institutions,https://data.gov.in/catalog/rural-health-statistics---2016
State/UT wise Average rural area and Average radial distance covered by primary health care institutions,https://data.gov.in/catalog/rural-health-statistics---2017
State/UT wise Average rural area and Average radial distance covered by primary health care institutions,https://data.gov.in/catalog/rural-health-statistics-in-india---2005
State/UT wise Average rural area and Average radial distance covered by primary health care institutions,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Average rural area and Average radial distance covered by primary health care institutions,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Average rural area and Average radial distance covered by primary health care institutions,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Average rural area and Average radial distance covered by primary health care institutions,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Average rural area and Average radial distance covered by primary health care institutions,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Average rural area and Average radial distance covered by primary health care institutions,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Average rural area and Average radial distance covered by primary health care institutions,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Average rural area and Average radial distance covered by primary health care institutions,https://data.gov.in/catalog/rural-health-statistics-in-india---2013
State/UT wise Average rural area and Average radial distance covered by primary health care institutions,https://data.gov.in/catalog/rural-health-statistics-in-india---2014
State/UT wise Block extension educator,https://data.gov.in/catalog/rural-health-statistics-in-india---2006
State/UT wise Block extension educator,https://data.gov.in/catalog/rural-health-statistics-in-india---2007
State/UT wise Block extension educator,https://data.gov.in/catalog/rural-health-statistics-in-india---2008
State/UT wise Block extension educator,https://data.gov.in/catalog/rural-health-statistics-in-india---2009
State/UT wise Block extension educator,https://data.gov.in/catalog/rural-health-statistics-in-india---2010
State/UT wise Block extension educator,https://data.gov.in/catalog/rural-health-statistics-in-india---2011
State/UT wise Block extension educator,https://data.gov.in/catalog/rural-health-statistics-in-india---2012
State/UT wise Building Position for Primary Health Centres,https://data.gov.in/catalog/rural-health-statistics---2016
State/UT wise Building Position for Primary Health Centres,https://data.gov.in/catalog/rural-health-statistics---2018
State/UT wise Building Position for Primary Health Centres,https://data.gov.in/catalog/rural-health-statistics---2019
